ID,name,diffsee/pop,diffhear/pop,diffwalk/pop,diffmemo/pop,diffhyg/pop,diffunder/pop,par/pop,dip/pop,men/pop,hiv/pop,hv/pop,tum/pop,tummal/pop,tumlab/pop,tumeso/pop,tumest/pop,tumcol/pop,tumrec/pop,tumfig/pop,tumpan/pop,tumlar/pop,melpel/pop,tummam/pop,tumcolut/pop,tumute/pop,tumova/pop,tumpro/pop,tumrim/pop,tumbex/pop,tumtec/pop,sang/pop,endo/pop,dia/pop,ment/pop,mental/pop,drog/pop,nerv/pop,mengi/pop,circ/pop,cora/pop,card/pop,cere/pop,resp/pop,grip/pop,pneu/pop,cron/pop,asma/pop,dige/pop,ilc/pop,figa/pop,pele/pop,oste/pop,art/pop,geni/pop,rimur/pop,grav/pop,peri/pop,mfcrom/pop,mfnerv/pop,mfcirc/pop,sint/pop,mlact/pop,mdes/pop,lesen/pop,acid/pop,acidtr/pop,queda/pop,enven/pop,suic/pop,hom/pop,leso/pop
16J0908,Manteigas,3.781368168,2.062564455,16.1567549,9.281540048,19.59436232,11.00034376,0.343760743,0,0,0,0,0,2.406325198,0,0,0,,0,0,0,0,0,1.031282228,0,0,0,0,0,,,,0.343760743,1.718803713,1.031282228,0,0,1.37504297,0,1.718803713,0.687521485,,1.031282228,1.718803713,0,1.031282228,,0,,,0,0,0.343760743,0,0,0.343760743,0,0,0,0,0,0.687521485,0,2.062564455,,0,0,0,0,,0,0
16J0909,Mêda,1.295896328,3.023758099,17.49460043,7.991360691,30.66954644,5.399568035,0.647948164,0,0,0,0,0,0.431965443,0,0,0,0,0.215982721,0.215982721,0,0.431965443,0,0,0,0.431965443,0,0,0,0,0.431965443,0,0.215982721,0.647948164,0.647948164,0,0,0.647948164,0,1.295896328,1.295896328,2.159827214,2.159827214,0.431965443,0,0.647948164,,0,,0,0.215982721,0,0,0,0.431965443,0,0,0,0,0,0.215982721,,0,,,0.431965443,0,0,0,0,0,0
16J0910,Pinhel,3.213049926,3.954522986,17.05388038,11.9871478,26.07513594,9.886307464,0.617894217,0,0,0,0,0,0.617894217,0.247157687,0,0.247157687,0.494315373,0,0.123578843,0.247157687,0.494315373,0,0,0,0,0.37073653,0.247157687,0,0,0.37073653,0.123578843,0.617894217,0.247157687,1.977261493,0,0,0.37073653,0,1.11220959,0.988630746,1.606524963,1.48294612,0.494315373,0,0.74147306,0.494315373,0,1.85368265,0,0.123578843,0.123578843,0,0,0.37073653,0.37073653,0,0,0,0,0,0.247157687,0,0.865051903,0.494315373,0.37073653,0,0,0,,0,0
16J0911,Sabugal,3.723404255,4.875886525,26.5070922,20.30141844,41.13475177,16.40070922,0.531914894,0,0,0,0,0.265957447,0.620567376,0.088652482,0,0.531914894,0.443262411,0.088652482,0.088652482,0.177304965,0.443262411,0,0.177304965,0,0,0,0.443262411,0,0.088652482,0.088652482,0.265957447,0.443262411,0.709219858,1.329787234,0,0,0.709219858,0,1.861702128,0.620567376,2.216312057,1.861702128,0.975177305,0,1.063829787,0.443262411,0,0.975177305,,0.088652482,0.088652482,0.088652482,0,0.443262411,0.265957447,0,0,0,0,0,0.620567376,0,1.595744681,0.975177305,0.975177305,0,0.620567376,0,0,0,0
16J0912,Seia,2.620087336,2.666053781,15.67455757,9.469087566,23.7646518,7.078832452,0.183865778,0,0,0.091932889,0,0.229832222,0.643530223,0,0.091932889,0.091932889,0.643530223,0.137899333,0.137899333,0.183865778,0.459664445,0.091932889,0.275798667,0.045966444,0,0,0.321765111,0.045966444,0.137899333,0.321765111,0.183865778,0.413698,0.275798667,0.827396001,0.045966444,0,0.781429556,0,0.643530223,0.827396001,1.746724891,1.33302689,0.735463112,0,0.689496667,0.229832222,0,1.011261779,0,0.229832222,0.091932889,0.091932889,0.091932889,0.137899333,0.321765111,0,0,0.045966444,0,0,0.459664445,0,0.827396001,0.597563778,0.505630889,0,0.275798667,0,0.045966444,0,0
16J0913,Trancoso,3.803637228,4.041364555,14.50136693,9.86568406,21.7520504,7.845001783,0.118863663,0,0,0,0.118863663,0,0.118863663,0.118863663,0,0.237727327,,0.237727327,0.118863663,0,0.71318198,0.118863663,0.237727327,0,0.118863663,0,0.118863663,0,0,0.237727327,0.237727327,0.594318317,0.71318198,0.71318198,0,0,0.475454654,0,0.71318198,0.35659099,1.782954951,1.188636634,0.594318317,0,0.71318198,0.237727327,0.118863663,1.06977297,0,0.237727327,0,0,0,0.237727327,0.832045644,0,0,0,0,0,1.06977297,0,0.71318198,0.475454654,0.475454654,0,0.118863663,0,0,0,0
1701502,Alcochete,2.141775061,1.410437236,7.15666301,6.21637152,12.01483571,3.499973881,0.104476832,0,0,0,0,0,0.156715248,0,0,0.208953665,0.208953665,0.104476832,0.052238416,0.208953665,0.365668913,0,0.104476832,0,0.156715248,0.052238416,0,0,0.104476832,0.208953665,0.052238416,0.052238416,0.208953665,0.522384161,0,0,0.313430497,0,0.365668913,0.888053074,0.365668913,0.888053074,0.156715248,0,0.156715248,0,0,0.208953665,0,0.104476832,0.052238416,0,0,0.104476832,0.104476832,0,0,0,0,0,0.208953665,0,0.365668913,0.417907329,0.208953665,0.104476832,0,0,0.104476832,0,0.052238416
1701503,Almada,2.313273677,2.420474165,8.46319638,7.080874305,12.56502556,3.633532312,0.208758844,0.028210655,0,0.033852786,0.022568524,0.056421309,0.434444081,0.107200487,0.045137047,0.141053273,0.270822284,0.146695404,0.146695404,0.203116713,0.42880195,0.011284262,0.208758844,0.050779178,0.045137047,0.039494916,0.141053273,0.039494916,0.056421309,0.259538022,0.073347702,0.12412688,0.361096379,0.660129318,0.005642131,0,0.361096379,0.005642131,0.710908496,0.671413579,0.722192758,0.993015042,0.378022772,0,0.315959332,0.220043106,0.028210655,0.327243593,0.033852786,0.112842618,0.090274095,0.033852786,0.011284262,0.146695404,0.214400975,0,0.022568524,0.005642131,0,0.022568524,0.12412688,0,0.722192758,0.462654735,0.315959332,0.039494916,0.112842618,0.022568524,0.06206344,0.011284262,0.028210655
1701115,Amadora,2.356317146,2.47296651,6.96979948,6.089096784,10.2476466,3.17869516,0.116649364,0.029162341,0,0.052492214,0.017497405,0.075822086,0.373277964,0.069989618,0.058324682,0.151644173,0.204136386,0.081654555,0.157476641,0.163309109,0.297455877,0.023329873,0.174974046,0.005832468,0.046659745,0.058324682,0.163309109,0.017497405,0.081654555,0.163309109,0.023329873,0.151644173,0.2566286,0.559916946,0.011664936,0.005832468,0.355780559,0.005832468,0.688231246,0.734890991,0.454932518,0.793215673,0.250796132,0,0.3849429,0.198303918,0.011664936,0.274126005,0.017497405,0.145811705,0.093319491,0.029162341,0.017497405,0.145811705,0.180806514,0,0.023329873,0.040827277,0,0,0.122481832,0,0.408272773,0.437435114,0.332450686,0.040827277,0.069989618,0.017497405,0.069989618,0.011664936,0.005832468
1701504,Barreiro,2.374114494,2.731508073,8.628502138,7.109579424,12.87893292,4.033441828,0.114876508,0.063820282,0,0.051056226,0,0.102112451,0.523326313,0.076584339,0.051056226,0.140404621,0.293573298,0.17869679,0.165932733,0.204224903,0.523326313,0.051056226,0.165932733,0,0.076584339,0.038292169,0.229753016,0.038292169,0.038292169,0.268045185,0.076584339,0.204224903,0.561618482,0.612674708,0,0,0.421213862,0,0.638202821,0.625438764,0.753079329,1.03388857,0.268045185,0,0.421213862,0.255281128,0.012764056,0.523326313,0.012764056,0.140404621,0.051056226,0.063820282,0.012764056,0.229753016,0.140404621,0.012764056,0.012764056,0,0,0.012764056,0.153168677,0,0.842427724,0.53609037,0.35739358,0.012764056,0.153168677,0.025528113,0.102112451,0.012764056,0.038292169
1701105,Cascais,2.068894659,2.078235041,7.69647494,6.902542452,11.43729801,3.544675048,0.163456689,0.009340382,0,0.037361529,0.009340382,0.070052867,0.434327773,0.065382675,0.028021147,0.116754778,0.256860511,0.112084587,0.116754778,0.219498982,0.649156563,0.028021147,0.186807644,0.028021147,0.018680764,0.037361529,0.140105733,0.04203172,0.032691338,0.256860511,0.04203172,0.107414395,0.191477835,0.733220003,0.009340382,0.004670191,0.518391213,0,0.76124115,0.920027648,0.495040257,0.775251723,0.219498982,0,0.289551848,0.200818217,0.014010573,0.33625376,0.023350956,0.08406344,0.046701911,0.014010573,0.009340382,0.200818217,0.102744204,0,0.009340382,0.009340382,0,0.004670191,0.140105733,0,0.196148026,0.448338346,0.266200893,0.046701911,0.060712484,0.014010573,0.102744204,0.023350956,0.032691338
1701106,Lisboa,2.799580796,2.310387031,9.151770991,7.022770412,13.40977215,3.851255781,0.185050825,0.027482796,0,0.032979355,0.007328746,0.084280574,0.498354697,0.078784015,0.0403081,0.166728961,0.263834839,0.108098997,0.146574911,0.223526739,0.630272116,0.029314982,0.214365807,0.023818423,0.038475914,0.049469032,0.170393334,0.04580466,0.104434624,0.263834839,0.058629964,0.13191742,0.360940718,0.655922726,0.007328746,0.007328746,0.51667656,0.001832186,0.872120719,0.950904734,0.66874803,1.12496244,0.381094768,0.001832186,0.337122295,0.262002653,0.021986237,0.428731614,0.025650609,0.078784015,0.069623083,0.038475914,0.009160932,0.196043943,0.190547384,0,0.018321864,0.023818423,0.001832186,0.007328746,0.247345162,0.001832186,0.505683442,0.472704087,0.320632617,0.049469032,0.073287455,0.018321864,0.075119642,0.012825305,0.027482796
1701107,Loures,2.187608512,2.207450766,8.462721365,6.781090332,13.09092713,3.750186021,0.138895779,0.019842254,0,0.024802818,0.019842254,0.094250707,0.342278883,0.074408453,0.079369016,0.198422541,0.233146485,0.128974652,0.09921127,0.163698596,0.471253534,0.019842254,0.218264795,0.024802818,0.054566199,0.069447889,0.148816906,0.069447889,0.059526762,0.203383104,0.029763381,0.178580287,0.312515502,0.525819733,0.014881691,0.004960564,0.391884518,0,0.654794385,0.858177489,0.525819733,1.061560593,0.287712684,0,0.243067612,0.16865916,0.019842254,0.287712684,0.004960564,0.109132397,0.114092961,0.029763381,0.009921127,0.133935215,0.133935215,0,0.009921127,0.009921127,0,0.014881691,0.119053524,0,0.238107049,0.282752121,0.188501414,0.044645072,0.069447889,0.009921127,0.034723945,0.009921127,0.019842254
1701109,Mafra,1.814714211,1.548864359,8.160434607,6.819626654,13.1075536,3.698780558,0.104028203,0.011558689,0,0.011558689,0.011558689,0.057793446,0.416112813,0.046234757,0.023117378,0.161821649,0.173380339,0.069352135,0.080910825,0.173380339,0.242732474,0.046234757,0.196497717,0,0.069352135,0.011558689,0.115586892,0.057793446,0.034676068,0.104028203,0.023117378,0.092469514,0.127145582,0.404554124,0,0,0.381436745,0,0.427671502,0.543258394,0.577934462,0.809108247,0.173380339,0,0.231173785,0.127145582,0,0.265849853,0,0.080910825,0.011558689,0.023117378,0,0.092469514,0.069352135,0,0.034676068,0,0,0,0.404554124,0,0.31208461,0.404554124,0.219615096,0.057793446,0.046234757,0,0.115586892,0.011558689,0.023117378
1701506,Moita,2.520564486,2.611123689,7.95411667,6.339144216,12.25567882,3.411063316,0.075466003,0.045279602,0,0.030186401,0.015093201,0.030186401,0.362236812,0.030186401,0.045279602,0.150932005,0.30186401,0.120745604,0.196211607,0.166025206,0.437702815,0.015093201,0.196211607,0.045279602,0.060372802,0,0.150932005,0.045279602,0.060372802,0.332050411,0.045279602,0.196211607,0.482982416,0.603728021,0.030186401,0.015093201,0.437702815,0,0.57354162,0.769753226,0.558448419,1.147083239,0.362236812,0.015093201,0.347143612,0.256584409,0,0.347143612,0.060372802,0.105652404,0.045279602,0.045279602,0,0.196211607,0.150932005,0,0.015093201,0.015093201,0,0,0.120745604,0,0.679194023,0.513168817,0.332050411,0.045279602,0.045279602,0.015093201,0.090559203,0,0.045279602
1701507,Montijo,2.173054129,2.244890629,10.39833339,7.776301139,15.03178765,4.471822133,0.161632125,0.03591825,0,0,0,0.089795625,0.269386875,0.089795625,0.03591825,0.125713875,0.341223376,0.089795625,0.03591825,0.17959125,0.395100751,0.017959125,0.143673,0.0718365,0.03591825,0.017959125,0.2155095,0.0718365,0,0.10775475,0.0718365,0.143673,0.431019001,0.610610251,0.017959125,0,0.377141626,0,0.718365001,1.131424877,0.484896376,1.077547502,0.269386875,0,0.448978126,0.269386875,0,0.197550375,0,0.10775475,0.017959125,0,0.017959125,0.197550375,0.17959125,0,0,0,0,0.017959125,0.233468625,0,0.269386875,0.431019001,0.305305126,0.17959125,0.03591825,0,0.053877375,0,0.017959125
1701116,Odivelas,2.256238432,1.857681343,6.734939271,5.856762636,10.69348933,3.310050394,0.148614507,0.01351041,0.006755205,0.006755205,0,0.033776024,0.391801883,0.067552049,0.02702082,0.135104098,0.270208195,0.094572868,0.108083278,0.162124917,0.432333113,0.02702082,0.141859303,0.033776024,0.033776024,0.047286434,0.135104098,0.020265615,0.02702082,0.195900942,0.02702082,0.141859303,0.31749463,0.418822703,0,0,0.472864342,0,0.520150776,0.675520489,0.540416391,0.925463069,0.236432171,0,0.209411351,0.135104098,0.020265615,0.263452991,0.01351041,0.121593688,0.067552049,0.020265615,0,0.135104098,0.141859303,0.006755205,0.033776024,0.01351041,0,0,0.074307254,0,0.243187376,0.425577908,0.29047381,0.060796844,0.067552049,0.020265615,0.067552049,0.006755205,0.040531229
1701110,Oeiras,2.120495404,2.202052919,7.20618905,6.553728926,10.91705601,3.238998474,0.157289494,0.01747661,0,0.029127684,0.005825537,0.046604295,0.431089725,0.046604295,0.034953221,0.133987347,0.23884701,0.075731979,0.145638421,0.233021473,0.559251535,0.046604295,0.186417178,0.029127684,0.064080905,0.046604295,0.133987347,0.058255368,0.12816181,0.25632362,0.01747661,0.099034126,0.233021473,0.576728145,0,0.005825537,0.483519556,0,0.833051766,0.821400692,0.355357746,0.675762271,0.215544862,0,0.227195936,0.168940568,0.01747661,0.320404525,0.01747661,0.064080905,0.040778758,0.011651074,0.005825537,0.186417178,0.192242715,0,0.011651074,0.011651074,0,0,0.1106852,0,0.23884701,0.302927915,0.227195936,0.052429831,0.034953221,0.011651074,0.029127684,0.005825537,0.029127684
1701508,Palmela,2.236681578,2.599779237,11.60460117,8.670772091,17.42868762,5.21408238,0.130715157,0.029047813,0,0.058095625,0.014523906,0.043571719,0.377621565,0.072619532,0,0.130715157,0.203334689,0.072619532,0.116191251,0.174286876,0.450241097,0.014523906,0.15976297,0.058095625,0.058095625,0.029047813,0.188810783,0.029047813,0.029047813,0.217858595,0.014523906,0.232382502,0.406669378,0.493812816,0,0,0.508336722,0,1.408818916,0.929530006,0.842386568,0.9150061,0.392145471,0,0.203334689,0.130715157,0.014523906,0.348573752,0.029047813,0.029047813,0.029047813,0.029047813,0,0.174286876,0.217858595,0,0.014523906,0.014523906,0,0.014523906,0.464765003,0,0.130715157,0.421193284,0.188810783,0.043571719,0.029047813,0.043571719,0.188810783,0.029047813,0
1701510,Seixal,1.981898659,2.126036743,6.94265106,5.789546385,10.34190755,3.122991826,0.126120824,0.006005754,0,0.024023014,0.012011507,0.030028768,0.372356718,0.078074796,0.066063289,0.180172605,0.246235894,0.066063289,0.10209781,0.252241647,0.456437267,0.024023014,0.192184112,0.030028768,0.054051782,0.018017261,0.12011507,0.030028768,0.078074796,0.234224387,0.030028768,0.090086303,0.384368225,0.402385485,0,0,0.396379732,0.012011507,0.636609872,0.624598365,0.528506309,0.726696175,0.32431069,0,0.24023014,0.072069042,0.018017261,0.282270415,0.030028768,0.060057535,0.030028768,0.078074796,0.006005754,0.12011507,0.156149591,0,0.006005754,0.012011507,0,0,0.168161098,0,0.450431513,0.468448774,0.330316443,0.030028768,0.096092056,0.030028768,0.066063289,0.012011507,0.036034521
1701511,Sesimbra,1.908979841,2.004428833,9.525809407,6.49053146,13.84010385,3.455253513,0.171808186,0,0,0.019089798,0.019089798,0,0.248167379,0.133628589,0,0.11453879,0.248167379,0.057269395,0.11453879,0.11453879,0.419975565,0.038179597,0.11453879,0.057269395,0.019089798,0.019089798,0.11453879,0.038179597,0.038179597,0.152718387,0.038179597,0.152718387,0.553604154,0.534514356,0.019089798,0,0.343616371,0,1.011759316,0.668142944,0.610873549,0.610873549,0.324526573,0,0.152718387,0.190897984,0.057269395,0.305436775,0.038179597,0.076359194,0.057269395,0.057269395,0,0.11453879,0.095448992,0,0,0.019089798,0,0,0.381795968,0,0.267257178,0.248167379,0.209987783,0.076359194,0,0.038179597,0.019089798,0,0.019089798
1701512,Setúbal,2.469715618,2.291572197,9.174386215,7.06095744,13.00446978,3.919155276,0.18624085,0.032389713,0,0.040487141,0.008097428,0.080974283,0.331994559,0.080974283,0.040487141,0.234825419,0.234825419,0.153851137,0.121461424,0.267215132,0.469650839,0.040487141,0.267215132,0.016194857,0.040487141,0.040487141,0.18624085,0.056681998,0.064779426,0.259117704,0.056681998,0.315799702,0.315799702,0.493943124,0.008097428,0,0.574917406,0,1.036470817,0.769255684,0.639696832,1.133639956,0.364384272,0,0.283409989,0.194338278,0.008097428,0.3724817,0.024292285,0.064779426,0.105266567,0.024292285,0.008097428,0.259117704,0.178143422,0,0.032389713,0,0.008097428,0,0.267215132,0,0.153851137,0.502040552,0.356286843,0.080974283,0.105266567,0.032389713,0.113363996,0.008097428,0
1701111,Sintra,2.147269493,2.295088769,7.118665166,5.819411524,10.76487399,3.376503478,0.129666032,0.012966603,0,0.036306489,0.002593321,0.057053054,0.334538363,0.064833016,0.036306489,0.127072712,0.212652293,0.077799619,0.103732826,0.132259353,0.357878249,0.033713168,0.189312407,0.015559924,0.025933206,0.036306489,0.11929275,0.049273092,0.036306489,0.163379201,0.023339886,0.077799619,0.230805537,0.409744662,0.010373283,0,0.370844852,0.002593321,0.552377297,0.552377297,0.438271189,0.770216231,0.223025575,0.002593321,0.225618896,0.124479391,0.010373283,0.298231874,0.028526527,0.064833016,0.025933206,0.033713168,0.015559924,0.108919467,0.127072712,0,0.020746565,0.007779962,0.005186641,0.005186641,0.114106108,0,0.446051151,0.334538363,0.207465651,0.033713168,0.054459734,0.010373283,0.077799619,0.010373283,0.007779962
1701114,Vila Franca de Xira,1.817798428,1.999578271,6.936718801,5.751514226,10.64502759,3.432003432,0.159966262,0,0,0.029084775,0,0.043627162,0.319932523,0.014542387,0.065440743,0.152695068,0.189051037,0.05816955,0.109067906,0.138152681,0.378102073,0.021813581,0.145423874,0.007271194,0,0.05816955,0.167237455,0.065440743,0.036355969,0.138152681,0.036355969,0.138152681,0.232678199,0.305390136,0.007271194,0,0.283576555,0,0.545339528,0.741661759,0.45081401,0.581695497,0.261762974,0,0.203593424,0.130881487,0,0.378102073,0.014542387,0.130881487,0.029084775,0.036355969,0,0.138152681,0.174508649,0,0.014542387,0.014542387,0,0,0.094525518,0,0.538068335,0.341746104,0.210864618,0.043627162,0.065440743,0.007271194,0.101796712,0.007271194,0.021813581
1811501,Alcácer do Sal,2.699784017,1.979841613,10.88912887,8.279337653,17.63858891,5.219582433,0.179985601,0,0,0,0,0.269978402,0.629949604,0,0,0.179985601,0.449964003,0.269978402,0.359971202,0.359971202,0.449964003,0,0.089992801,0,0.089992801,0,0,0,0.179985601,0.359971202,0.089992801,0.719942405,0.539956803,1.439884809,0,0,0.539956803,0,1.169906407,1.079913607,0.989920806,1.52987761,0.809935205,0,0.989920806,0.269978402,0,0.539956803,0,0.089992801,0.089992801,0,0,0.539956803,0.269978402,0,0,0,0,0,0.629949604,0,0.359971202,0.899928006,0.629949604,0.449964003,0,0,0.089992801,0,0.089992801
1811505,Grândola,2.893937202,2.676891911,11.35870352,7.379539864,17.72536536,4.123860512,0,0.07234843,0,0,0,0,0.57878744,0.28939372,0,0.14469686,0.43409058,0.07234843,0.21704529,0.28939372,0.28939372,0,0.21704529,0,0.21704529,0.07234843,0.14469686,0,0.28939372,0.21704529,0.07234843,0.36174215,0.36174215,0.57878744,0.07234843,0,0.28939372,0,1.012878021,1.229923311,0.7234843,1.374620171,0.36174215,0,1.085226451,0.43409058,0,0.50643901,0.07234843,0.21704529,0,0.14469686,0,0.36174215,0.28939372,0,0,0,0,0,1.229923311,0,0.28939372,1.012878021,0.43409058,0.14469686,0.07234843,0.14469686,0.28939372,0,0.21704529
1810211,Odemira,2.776085043,2.471392782,9.479314781,6.770939129,14.32053626,9.140767824,0.101564087,0.067709391,0,0,0,0.067709391,0.677093913,0.033854696,0,0.135418783,0.23698287,0.033854696,0,0.067709391,0.406256348,0,0.169273478,0.033854696,0.067709391,0.067709391,0.270837565,0,0.101564087,0.203128174,0.033854696,0.270837565,0.338546956,0.440111043,0,0,0.270837565,0.033854696,1.252623739,0.677093913,1.252623739,1.049495565,0.338546956,0,0.440111043,0.406256348,0.033854696,0.473965739,0,0.135418783,0.067709391,0.033854696,0,0.169273478,0.338546956,0.033854696,0,0,0,0,0.23698287,0,0.440111043,0.744803304,0.338546956,0.135418783,0.067709391,0,0.270837565,0,0.033854696
1811509,Santiago do Cacém,2.304479332,1.65634452,9.79403716,7.021460464,15.66325796,4.500936195,0.216044937,0.03600749,0,0,0,0.108022469,0.540112343,0.144029958,0.03600749,0.180037448,0.324067406,0.072014979,0.072014979,0.288059916,0.468097364,0,0.216044937,0,0.072014979,0.03600749,0.324067406,0.03600749,0.144029958,0.324067406,0.144029958,0.252052427,0.108022469,0.82817226,0,0,0.468097364,0,0.79216477,1.080224687,0.720149791,1.332277114,0.468097364,0,0.504104854,0.360074896,0,0.612127322,0.03600749,0.108022469,0,0.03600749,0,0.396082385,0.180037448,0,0,0.03600749,0,0,1.044217197,0,0.684142302,0.720149791,0.396082385,0.03600749,0.072014979,0.03600749,0.288059916,0.03600749,0
1811513,Sines,2.746865756,1.972108748,12.95957177,5.986758698,17.46724891,3.73292013,0.211297366,0,0,0,0,0.070432455,0.352162276,0.140864911,0.140864911,0.281729821,0.140864911,0,0.140864911,0.281729821,0.352162276,0,0.211297366,0.070432455,0,0.070432455,0.281729821,0,0.070432455,0.352162276,0.070432455,0.140864911,0.422594732,0.845189463,0,0,0.140864911,0,0.986054374,0.704324553,0.915621919,0.704324553,0.140864911,0,0.493027187,0.140864911,0,0.211297366,0,0.070432455,0,0.070432455,0,0.281729821,0.281729821,0,0,0,0,0,1.267784195,0,0.563459642,0.633892097,0.352162276,0,0,0,0.211297366,0,0.070432455
1840201,Aljustrel,2.14108632,3.606040117,14.87491548,7.550146495,23.77732702,3.831417625,0.338066261,0,0,0,0,0.225377507,0.563443768,0.225377507,0.225377507,0.225377507,0.225377507,0.112688754,0,0.112688754,0.901510029,0,0.225377507,0,0,0,,0,0,0.225377507,0.112688754,0.225377507,0.450755015,0.676132522,0,0,0.225377507,0,2.14108632,1.126887537,1.803020059,1.014198783,0.225377507,0,0.225377507,0.676132522,0,0.901510029,0,0,0,0,0,0.225377507,0.112688754,0,,0,0,0,0.788821276,0,0.112688754,1.014198783,0.676132522,0.225377507,0.225377507,0,0.225377507,0,0
1840202,Almodôvar,3.426698451,1.936829559,15.79261025,11.17401669,26.22169249,8.641239571,0.297973778,0,0,0,0,0,0.744934446,0.148986889,0,0.297973778,0.148986889,0,0.297973778,,0.297973778,0,0,0,0,0.148986889,0.297973778,0.297973778,0.148986889,0.148986889,,0.446960667,1.042908224,1.340882002,0.148986889,0,0.446960667,0,1.191895113,1.191895113,2.383790226,1.489868892,0.148986889,0,0.297973778,0.297973778,0,0.893921335,0.148986889,0.148986889,0,0,0,0,0.446960667,0,0,0,0,0,0.446960667,0,,0.744934446,0.595947557,0,0.297973778,0,0.148986889,0,0
1840203,Alvito,4.824561404,6.578947368,32.45614035,16.22807018,47.80701754,12.28070175,,0,0,0,0,0.438596491,3.070175439,0,0,,0,,0,,0,0,0,0,0,0,1.315789474,0,0.877192982,,,,,,0,0,,0,5.263157895,1.754385965,1.754385965,,0.877192982,0,,,0,1.315789474,0,0,,0,0,,,0,0,0,0,0,,0,,2.192982456,,,0,0,,0,0
1840204,Barrancos,1.390820584,2.086230876,13.21279555,11.82197497,22.25312935,2.781641168,0,0,0,0,0,0,2.086230876,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,0,0,,0,2.086230876,2.086230876,3.47705146,,1.390820584,0,4.172461752,,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0
1840205,Beja,2.036293945,2.126130443,10.12157873,6.378391328,17.78762652,5.030843864,0.149727496,0,0,0.029945499,0.029945499,0.179672995,0.658800982,0.059890998,0.029945499,0.179672995,0.299454992,0.119781997,0.089836498,0.239563994,0.509073486,0,0.149727496,0,0.059890998,0.059890998,0.419236989,0.059890998,0.029945499,0.239563994,0.119781997,0.239563994,0.419236989,0.509073486,0.029945499,0,0.688746481,0,1.617056956,0.868419477,1.437383961,0.958255974,0.389291489,0,0.209618494,0.419236989,0.089836498,0.479127987,0.029945499,0.089836498,0.089836498,0.029945499,0,0.179672995,0.35934599,0,0,0,0,0.029945499,0.838473977,0,0.509073486,0.718691981,0.419236989,0.149727496,0.149727496,0,0.239563994,0.029945499,0
1840206,Castro Verde,3.055434308,3.055434308,18.04161211,10.03928416,28.08089626,8.729812309,0.872981231,0,0,0,0,0,0.145496872,0.145496872,0,0.145496872,0.290993744,0,0,0,0.727484359,0,0.145496872,0.145496872,0,0,0.145496872,0,0,0.145496872,0.290993744,0.145496872,0.436490615,1.018478103,0,0,0.436490615,0,1.163974975,1.163974975,1.454968718,1.454968718,1.018478103,0,0.145496872,0.436490615,0,0.727484359,0,0.145496872,0,0.145496872,0,0,0.581987487,0,0,0,0,0,0.436490615,0,0.145496872,0.436490615,0.290993744,0.145496872,0.145496872,0,0,0,0
1840207,Cuba,2.286759662,1.372055797,13.94923394,7.546306883,19.43745712,3.887491425,,0,0,0,0,0,0.914703865,0,0.228675966,0.457351932,,0,0.228675966,0.457351932,0,0,0.228675966,0,0,0,,0,0,0.228675966,0,0.686027898,0.914703865,,0,0,0.686027898,0,2.286759662,2.058083695,1.372055797,2.286759662,1.143379831,0,0.457351932,0.228675966,0,1.143379831,0,0,0,0,0,,,0,0,0,0,0,1.143379831,0,0.914703865,0.686027898,,,0,0,0.457351932,0,0
1840208,Ferreira do Alentejo,2.212389381,2.472670484,11.71264966,6.897449245,20.30192608,5.986465383,0.260281104,0,0,0,0,0.130140552,0.780843311,0.260281104,0,0.260281104,0.390421655,0.390421655,0.130140552,0.130140552,0.390421655,0,0.260281104,0,0,0.130140552,0.260281104,0.130140552,0,0.130140552,0.390421655,0,0.520562207,0.520562207,0,0,0.260281104,0,1.041124414,1.952108277,0.390421655,2.212389381,0.390421655,0,0.390421655,1.171264966,0,0.520562207,0,0,0.260281104,0,0,0.130140552,0,0,,0,0,0,0.260281104,0,0.520562207,1.041124414,1.041124414,0.390421655,0.260281104,0,0,0,0
1840209,Mértola,2.900418949,4.028359652,13.53528843,7.895584918,20.7863358,3.867225266,0.483403158,0,0,0.161134386,0,0.161134386,0.80567193,0.161134386,0,0.322268772,0.483403158,0,0,0,0.80567193,0,0,0,0,0,0.161134386,0,0,0.483403158,0,0.322268772,0.644537544,0.644537544,0,0,0.966806316,0,2.255881405,,1.450209475,1.772478247,0.161134386,0,1.127940703,0.483403158,0,0.80567193,0,,0,0,0.161134386,0.483403158,0.483403158,0,0,0,0,0,0.161134386,0,0.483403158,1.289075089,0.966806316,0.161134386,0,0,0.322268772,0,0
1840210,Moura,2.413637049,2.413637049,11.54020214,8.674008146,16.82003319,5.656961834,0.226278473,0,0,0,0,0.226278473,0.905113893,0,0,0,0.226278473,0.301704631,0,0.301704631,0.980540051,0,0.226278473,0.075426158,0,0,0.150852316,0.075426158,0,0.075426158,0.150852316,0.075426158,0.67883542,0.527983105,0.075426158,0,0.226278473,0,1.282244682,0.603409262,0.67883542,1.206818525,0.377130789,0,0.226278473,0.452556947,0,0.527983105,0.150852316,0.150852316,0.150852316,0,0.075426158,0.075426158,0.226278473,0,0,0,0,0,1.131392367,0,0.527983105,0.905113893,0.603409262,0.075426158,0.075426158,0.075426158,0.226278473,0,0
