ID,name,1_apa/bui,2_apa/bui,3_apa/bui,4_apa/bui,5-9_apa/bui,10-x_apa/bui,exres/bui,prres/bui,nores/bui,to1945/bui,1946-1980/bui,1981-2000/bui,2001-2010/bui,2011-2021/bui,a_floor/bui,p_bui_rep,ch/acc,fp/acc,hrs/acc,mh/acc,fh/acc,noh/acc,x-10mc/acc,10-15mc/acc,15-20mc/acc,20-30mc/acc,30-40mc/acc,40-60mc/acc,60-80mc/acc,80-xmc/acc,ac/acc,noac/acc,lo/acc,ho/acc,prop/acc,rent/acc,park/acc,nopark/acc,x-30m/acc,30-39m/acc,40-49m/acc,50-59m/acc,60-79m/acc,80-99m/acc,100-119m/acc,120-149m/acc,150-199m/acc,200-x/acc,res1/acc,res2/acc,p_acc_empty,a_acc/bui,n_acc/km2,a_rents,p_house_unem,p_house_empl,p_house_pens,ncr/house,0-14/pop,15-24/pop,25-64/pop,65-x/pop,a_age,p_pop_for,a_pop/km2,mar/fam,nomar/fam,dad/fam,mom/fam,p_fam_mono,r_young,r_old,i_age,i_lovi,p_pop_edu3,p_pop_edu2,p_pop_noedu,p_pop_active,p_pop_desem,p_pop_empl,A/empl,B/empl,C/empl,D/empl,E/empl,F/empl,G/empl,H/empl,I/empl,J/empl,K/empl,L/empl,M/empl,N/empl,O/empl,P/empl,Q/empl,R/empl,S/empl,T/empl,U/empl,a_com_tim,marf/pop,marm/pop,mardiv/pop,p_exp_cul,i_gini_inco,r_edu_bas,r_edu_sec,n_fire_rural,cri/pop,pers/cri,phys/cri,inju/cri,vio/cri,prop/cri,robb/cri,thef/cri,soci/cri,alco/cri,stat/cri,pets/cri,legis/cri,lice/cri,dis_ear_sec,dis_ear_sex,a_ear_mont,i_pp_pc,p_com_imt,p_com_ped,arti/ter,agri/ter,past/ter,agro/ter,fore/ter,scru/ter,open/ter,wetl/ter,wate/ter,inter/pop,a_temp,rel/pop,cat/rel,ort/rel,pro/rel,wit/rel,ocr/rel,bud/rel,hin/rel,jew/rel,mus/rel,onc/rel,nonrel/pop
1840209,Mértola,985.54811,11.98449,1.17495,0.82247,0.46998,0,999.64751,0.35249,0,358.47726,244.03713,267.30114,103.74809,26.43638,1.1,22,30.1769,439.47277,69.02532,222.33784,41.97017,197.017,12.83385,18.38363,73.53451,117.58585,166.49324,293.44433,127.64481,190.07978,344.08602,655.91398,167.88068,5.89664,839.75026,74.5751,284.07908,715.92092,29.83004,60.00694,72.49393,84.2872,157.47485,192.5078,150.8845,117.23899,71.10649,64.16927,332.75623,451.40813,21.6,1.02,6.7,212.28,2.39,45.69,37.63,1.0377,87.97937,70.57686,473.41283,368.03094,53.45,2.14,4.8,680.89648,168.08965,22.94557,128.0683,15.1,16.17,67.65,418.32,54.95,9.39,29.02,9.84,38.4,6.67,39.29,150.17986,29.22662,49.46043,3.14748,6.29496,104.31655,112.41007,20.23381,62.05036,4.4964,8.09353,4.04676,25.17986,22.93165,186.15108,52.60791,119.60432,10.79137,15.73741,12.14029,0.89928,16.68,0,0,9.66806,8,34.5,117.3,151.1,11,28.19852,228.57143,125.71429,80,28.57143,451.42857,0,51.42857,222.85714,131.42857,22.85714,0,74.28571,34.28571,6.5,1.8,919.2,68.89,61.6,25.1,8.43086,243.44288,132.9368,162.85473,303.40251,128.45839,0.61104,0,19.87052,354.33451,18.05,800.8379,732.99799,3.82294,12.87726,9.85915,6.03622,0.60362,0,0.20121,0.40241,1.40845,185.62681
1840210,Moura,960.30648,20.1128,3.51176,4.78876,10.96094,0.31925,999.3615,0.6385,0,226.66809,453.97467,220.60232,85.4528,13.30212,1.2,29.2,47.82527,224.81642,74.75052,462.62474,62.51177,127.47129,20.33515,25.79552,55.73338,119.93975,158.35059,260.02636,120.50461,239.31463,497.26982,502.73018,219.73263,6.40181,797.40162,114.29109,423.08416,576.91584,16.56938,32.38561,45.00094,55.73338,137.26229,199.0209,176.80286,146.30013,102.42892,88.49558,514.23315,341.40201,14.4,1.1,10.9,212.17,6.87,48.01,28.09,12.82051,148.2124,111.0273,478.42812,262.33218,46.01,1.41,13.83,645.4918,185.96311,29.45697,139.08811,16.85,25.14,44.5,177,52.04,11.02,32.78,12.25,41.76,16.51,40.94,188.18949,5.40774,74.41056,4.10989,8.00346,62.29721,140.16872,16.65585,44.3435,7.13822,16.87216,1.94679,24.443,32.66277,148.82111,78.73675,105.77547,5.84036,18.38633,15.5743,0.21631,15.15,0,0,7.76889,7.5,36.6,112.6,117.5,20,27.22884,310.24931,182.82548,63.71191,77.56233,376.7313,,41.55125,166.20499,41.55125,22.16066,22.16066,99.72299,41.55125,6.6,3,988.5,75.97,56.9,35,10.01607,405.99503,69.72644,218.1729,215.13678,33.31386,0.05217,0,47.57632,351.63675,17.61,814.52708,775.16437,3.33364,44.17076,6.48208,14.07538,0.92601,0.1852,0.0926,0.1852,1.38902,125.4337
1840212,Ourique,959.78288,30.34789,4.44115,3.70096,1.48038,0.24673,999.01308,0.98692,0,316.06218,299.77794,230.44658,136.68887,17.02443,1.2,25,35.46753,477.19945,77.38369,148.77936,44.67987,216.4901,2.7637,10.13358,38.69185,94.42653,126.66974,291.5707,140.94887,294.79503,221.09627,778.90373,192.538,2.30309,798.24965,105.02073,515.43068,484.56932,8.29111,26.7158,37.77061,42.8374,118.83924,187.93183,189.31368,163.51912,118.37863,106.40258,506.29664,398.08769,9.6,1.06,6.5,220.87,2.76,51.54,34.13,,100.43397,84.72825,470.75842,344.07936,51.5,5.19,7.3,598.61592,209.68858,38.75433,152.94118,19.17,18.08,61.94,342.59,56.04,9.71,31.62,14.56,42.05,7.13,43.42,101.0582,51.32275,69.84127,6.34921,6.34921,78.30688,151.32275,23.28042,63.49206,3.1746,7.93651,4.2328,27.51323,22.75132,187.83069,56.08466,105.29101,4.7619,17.46032,11.64021,0,15.96,0,0,7.43955,7.4,36,108.5,81.6,18,23.55859,245.61404,131.57895,35.08772,87.7193,377.19298,,43.85965,271.92982,96.49123,,,70.17544,43.85965,6.9,1.8,971.2,75.6,61.3,27.3,12.40747,117.60715,243.5362,194.94656,341.22808,64.55503,0,0,25.73457,364.12482,17.23,807.39822,758.12644,4.09521,12.02969,2.55951,7.16662,4.35116,1.27975,0.25595,0.5119,1.27975,168.21657
1840213,Serpa,968.0754,21.08037,3.04044,3.04044,4.662,0.10135,998.88517,1.11483,0,433.66778,286.20655,179.18314,77.02442,23.91811,1.2,18.6,54.49735,324.16226,92.94533,279.54145,65.78483,183.06878,19.92945,18.87125,47.08995,110.05291,164.19753,279.18871,117.63668,243.03351,384.83245,615.16755,221.51675,7.76014,833.5097,75.13228,406.34921,593.65079,20.45855,30.3351,41.62257,56.26102,117.10758,176.19048,183.42152,153.79189,127.68959,93.12169,541.1338,328.02061,13.1,1.06,9.5,245.4,3.96,49.93,29.05,1.58451,115.43214,94.27928,507.52344,282.76514,48.62,3.42,12.44,658.38359,182.14717,29.1918,130.27744,15.95,19.18,46.99,244.96,51.93,11.92,33.07,11.9,42.49,10.83,42.83,215.27245,2.68611,79.62394,2.30238,6.52341,81.73446,143.3231,17.45971,49.11742,5.37222,8.25019,1.15119,24.75058,23.98312,121.64236,72.71681,108.59555,6.33154,16.11665,13.04682,0,16.39,0,0,8.57745,18.1,36.1,113.7,131.2,29,23.69703,322.08589,190.18405,113.49693,70.55215,429.44785,0,27.60736,187.11656,67.48466,15.33742,9.20245,36.80982,27.60736,2.7,3.5,968.4,74.42,59.7,29.7,9.0808,420.93648,51.04782,286.79576,196.38577,17.03101,0.56981,0,18.17064,333.79371,17.7,831.86741,773.331,5.94198,27.78749,4.89339,5.50507,1.13597,2.79623,0.17476,5.06816,2.88361,141.81871
1840214,Vidigueira,966.15721,26.4738,1.36463,3.54803,2.45633,0,998.63537,1.36463,0,329.69432,344.70524,192.13974,121.72489,11.73581,1.1,33.9,41.54728,276.5043,109.83763,282.71251,48.7106,240.68768,7.16332,9.5511,24.3553,74.02101,131.3276,283.19007,125.11939,345.27221,358.16619,641.83381,223.01815,5.2531,789.39828,122.25406,466.57116,533.42884,6.20821,9.5511,10.98376,24.3553,78.31901,183.38109,193.8873,162.84623,170.48711,159.9809,543.8961,265.45455,19.1,1.05,12.3,261.29,2.97,53.94,28.22,11.79802,128.11594,98.74396,494.10628,279.03382,47.63,2.88,16.35,624.42548,208.79842,35.45634,131.31976,16.68,21.61,47.07,217.8,53.32,12.99,35.13,8.29,43.27,8.35,45.48,193.46979,1.46199,80.40936,4.38596,7.30994,58.96686,132.55361,21.4425,49.7076,10.23392,17.05653,3.41131,23.87914,29.23977,151.55945,67.73879,121.34503,4.87329,13.15789,7.79727,0,16.65,0,0,9.27536,14,35,107.5,74.4,26,43.6715,300.88496,181.41593,79.64602,79.64602,358.40708,,61.9469,230.0885,88.49558,53.09735,,,44.24779,1.3,11.5,1063.6,79.42,64.6,22.5,12.5075,456.65014,82.68848,171.37804,237.64253,16.48716,0,0,22.61457,394.97585,17.77,845.41063,760.68571,8.91429,20.11429,11.65714,6.17143,2.05714,0,0.45714,4.11429,2.28571,155.16908
1851403,Almeirim,905.53045,39.91823,7.53174,9.36088,32.92447,4.73424,997.31009,2.58231,0.1076,67.35528,482.03142,266.51603,159.7805,24.31676,1.4,21.9,54.52732,301.45185,108.16802,267.0952,74.14385,194.61376,10.08534,15.29425,44.55281,106.39477,169.45584,295.57797,124.23806,234.40098,322.06583,677.93417,146.95777,7.64712,781.89072,130.99856,597.58395,402.41605,10.08534,23.38468,32.14009,49.87255,115.70431,193.61631,183.42015,165.57686,128.67117,97.52854,743.3067,74.22358,18.2,1.31,54.7,289.79,2.81,57.29,26.53,0.1108,133.10921,102.35326,506.72361,257.81392,46.38,3.89,99.1,633.4467,184.23776,29.57267,152.74287,18.23,21.85,42.33,193.69,51.58,15.7,39.46,8.43,44.33,7.34,47.38,126.9771,0.77425,113.59363,3.65004,11.61376,76.4296,184.60347,32.85035,44.13229,14.60015,18.25019,7.30008,39.15496,41.03528,86.60546,74.43867,90.1449,6.63643,17.25473,9.84404,0.11061,19.19,0,0.04543,7.90478,10.4,36.8,110.2,79.7,26,29.07505,312.5,175,65.625,89.0625,481.25,7.8125,73.4375,146.875,40.625,7.8125,6.25,43.75,25,6.2,5.3,1037.7,88.28,70.8,17.5,44.5705,489.01495,15.53214,35.20619,388.16856,11.48028,0.45021,0,15.57717,370.79775,17.65,839.31492,758.91746,7.74019,38.86333,11.42084,9.25575,1.1908,7.57781,0.32476,1.24493,2.05683,135.47156
1851404,Alpiarça,935.3162,41.87121,5.19781,1.7326,12.99451,2.88767,997.97863,2.02137,0,107.71008,521.51314,225.81577,132.54404,12.41698,1.3,28.2,57.92577,270.20465,103.36455,311.82796,71.10649,185.57059,10.40583,14.56816,40.23587,90.87756,156.78113,303.5033,129.03226,254.59591,311.82796,688.17204,190.7735,2.42803,793.61776,116.54527,684.70343,315.29657,11.79327,22.54596,30.87062,46.1325,103.01769,169.96185,190.07978,169.61498,120.7076,135.27575,718.41515,106.40419,17.5,1.16,42.1,265.52,2.88,53,30.99,0.34662,122.58065,99.92832,482.86738,294.62366,48.3,3.35,73.14,660.61453,170.39106,20.94972,148.04469,16.9,21.03,50.55,240.35,51.05,14.45,37.54,8.2,42.35,8.29,44.26,134.36693,0.36914,115.17165,5.5371,7.01366,74.19712,173.12661,29.16205,34.69915,18.457,16.6113,5.16796,27.31635,33.59173,104.46659,69.76744,118.49391,7.01366,16.6113,8.85936,0,19.12,0,0,8.45878,9,36.6,85.6,73.5,10,26.09319,291.20879,164.83516,87.91209,43.95604,456.04396,,76.92308,142.85714,54.94505,38.46154,,,54.94505,10.7,9.8,1015.7,81.27,75.9,14.8,52.53775,645.23909,11.43037,24.32886,208.57802,26.63591,0.3146,3.56544,27.47483,350.2509,17.63,856.77419,712.51673,6.86078,10.87684,6.86078,11.71352,0.66934,1.33869,0,2.3427,5.68942,206.59498
1851103,Azambuja,925.12462,36.37713,5.72701,5.72701,19.72638,7.31785,997.98494,1.80295,0.21211,82.29929,459.85789,292.18369,141.37236,24.28677,1.4,39.7,67.85972,203.45904,94.64329,306.38962,63.77612,263.87221,12.49099,18.13596,60.77348,132.59669,196.1326,275.52246,119.38506,184.96277,208.98391,791.01609,114.94115,5.64497,746.45688,159.86068,539.03435,460.96565,13.69205,30.86716,40.1153,67.61951,164.30459,219.79342,167.78765,131.87605,94.04276,69.90151,695.74664,130.1078,17.4,1.27,45.7,300.96,2.47,58.95,24.47,3.23121,130.75954,104.29018,529.34037,235.60992,45.37,6.03,81.55,646.22566,182.68147,27.04008,144.05279,17.11,20.64,37.18,180.19,50.7,13.45,40.53,6.24,44.9,7.35,47.86,45.00056,1.45887,133.31837,3.2544,7.85546,53.41712,214.00516,103.69207,45.11278,24.35192,18.96532,3.2544,25.24969,48.92829,96.06105,61.83369,78.77904,5.04994,20.08753,10.09988,0.22444,23.65,0,0,7.14252,6,34.4,114.2,85.2,41,39.26054,202.14031,129.60761,40.42806,68.96552,450.65398,5.9453,129.60761,151.0107,70.15458,23.78121,7.13436,165.27943,74.91082,1.6,1.5,1128.5,111.05,63.3,17.3,59.84923,415.63238,92.40082,13.89629,342.61022,50.33123,0,3.00769,22.27214,370.85103,17.33,839.59666,749.23547,13.28885,41.70142,12.95524,11.39839,2.00167,2.55769,0.22241,4.72616,3.16931,133.28043
1851405,Benavente,875.08951,38.05627,7.26343,14.01535,53.19693,12.37852,995.29412,4.60358,0.1023,56.16368,360.40921,340.97187,215.95908,26.49616,1.6,51.4,78.7686,197.17947,58.73248,351.87892,78.33864,235.1019,10.57701,17.80033,48.15547,134.74933,195.37363,286.52507,112.7354,194.08376,311.37673,688.62327,121.16261,4.55757,699.88821,216.35566,484.56445,515.43555,11.26494,26.91547,32.16098,52.02511,129.50383,211.54012,195.54562,141.80067,102.84633,96.39694,771.25613,108.70142,12,1.55,29.1,320.04,2.94,62.49,21.06,4.10362,152.91662,114.98199,534.8211,197.28029,42.99,6.92,56.98,613,209.11111,28.33333,149.55556,17.79,23.53,30.36,129.01,49.02,16.17,44.38,5.85,48.32,7.75,52.61,53.47028,0.67971,146.96775,3.85167,7.70335,67.06442,189.78929,77.1845,47.05083,27.18828,22.05272,7.5523,37.00627,57.24643,75.2209,53.47028,74.39015,12.46129,27.11276,12.23473,0.30209,21.96,0.03366,0.06732,6.36171,15.7,37.3,98.9,78.6,41,36.35262,243.51852,144.44444,76.85185,58.33333,491.66667,4.62963,90.74074,147.22222,72.22222,23.14815,5.55556,88.88889,73.14815,8.4,9.7,1189.2,96.67,69.2,18.1,49.158,297.80582,83.12555,119.24124,399.09471,7.09655,0.1918,14.80686,29.47946,420.00741,17.88,826.55088,706.79264,23.45659,38.27985,10.99528,13.03144,4.7239,1.50676,0.24434,3.05424,3.05424,161.0623
1851406,Cartaxo,900.53465,46.0002,7.46495,9.38162,31.27207,5.34651,996.67104,3.22808,0.10088,134.26813,412.79128,286.79512,145.36467,20.78079,1.4,48,63.21417,184.50571,91.0997,332.00545,61.01268,268.16228,9.85428,14.78142,45.0781,115.84023,172.34511,292.16899,117.93689,231.99497,227.48716,772.51284,133.13765,5.55614,742.74033,163.22466,555.92829,444.07171,12.4751,25.5792,33.96582,51.99706,122.65437,199.07747,184.61055,145.82241,118.46105,105.35696,721.12186,140.38403,13.8,1.34,83.8,291.96,2.71,58.25,24.14,0.73275,125.80868,102.17373,519.36513,252.65246,46.45,4.29,146.58,615.87923,191.64104,29.49399,162.98574,19.25,20.24,40.65,200.82,50.44,16.62,42.91,5.33,45.4,7.75,47.91,51.69928,1.95675,138.10505,2.98661,9.2688,54.78888,222.65705,77.44593,39.2379,21.21524,21.62719,7.92997,36.1483,43.0484,82.2863,61.38002,85.27291,9.2688,20.49434,12.97631,0.20597,22.63,0.04313,0.04313,6.94385,7.5,36,107.1,93.4,26,23.76434,261.34301,152.45009,49.00181,67.15064,569.87296,18.14882,59.89111,110.7078,39.9274,9.07441,21.77858,27.22323,16.33394,12,9.6,1100.4,90.17,71.2,15,82.8855,625.33982,51.52684,13.97231,167.6677,32.5599,0.69545,2.4657,22.88677,419.5204,17.78,859.87234,756.23213,8.42654,28.18879,12.84045,8.92812,1.40442,1.00316,0.05016,5.26659,2.90916,150.26309
1851407,Chamusca,962.62518,27.00286,3.04006,2.6824,2.50358,2.14592,999.46352,0.53648,0,247.13877,428.11159,192.23891,125.53648,6.97425,1.2,33.6,34.92149,328.64104,93.12398,273.95777,72.82079,196.53492,9.74553,14.34759,52.24689,105.84732,166.21548,295.61451,137.79101,218.19166,248.24039,751.75961,176.23173,2.16567,706.55116,186.51868,559.55604,440.44396,14.07688,34.65079,46.8327,69.30157,150.24364,174.33676,162.96697,141.85165,114.23931,91.49973,613.21381,133.63214,25.3,1.08,8.1,161.1,1.92,53.43,32.86,2.15983,107.97186,86.40094,490.5041,315.12309,50.14,1.88,11.43,687.68882,156.72205,20.39275,135.19637,15.56,18.72,54.62,291.86,53.24,9.87,28.88,10.15,42.36,5.84,44.71,145.79659,2.05761,114.05056,2.35156,83.77425,79.65902,144.91476,39.38859,37.91887,10.58201,14.10935,1.46972,19.10641,33.80364,94.06232,44.6796,101.11699,3.52734,18.22457,9.40623,0,21.11,0,0.11723,8.67526,9.6,33.1,106,60.4,12,20.63306,221.59091,125,17.04545,51.13636,488.63636,0,34.09091,159.09091,,17.04545,17.04545,96.59091,51.13636,5.7,6.2,1050.9,74.54,67.9,16.2,11.71566,118.81878,38.61879,56.2727,751.74596,10.85776,1.1528,0.42895,10.3752,349.70692,17,806.79953,840.16274,1.30776,7.84656,9.15432,5.52165,1.16245,0.72653,0,1.16245,1.88899,105.74443
1851409,Coruche,965.67568,20.18018,3.6036,4.14414,5.76577,0.63063,998.64865,1.35135,0,127.47748,529.18919,231.89189,95.40541,16.03604,1.1,34,41.30435,366.03261,100.27174,271.33152,59.78261,161.27717,9.10326,13.99457,45.92391,106.92935,178.94022,323.77717,123.36957,197.96196,311.82065,688.17935,158.15217,3.66848,763.8587,121.46739,550.67935,449.32065,13.31522,28.66848,47.28261,70.5163,149.45652,199.86413,163.58696,139.13043,109.375,78.80435,614.20345,142.53526,24.3,1.08,10.8,209.1,2.53,50.51,34.77,9.95426,107.00086,88.67761,472.65918,331.66235,50.92,2.21,15.55,712.39099,153.16134,23.98256,110.46512,13.44,19.06,59.08,309.96,55.25,11.58,30.54,12.47,40.46,6.87,42.19,165.00994,2.44686,145.89387,3.51736,9.48157,72.64108,149.87001,50.92522,38.84386,17.28093,11.46964,3.97614,29.20936,30.27986,85.48708,57.04236,86.09879,6.423,21.41,12.69307,0,21.94,0,0,9.56497,8,35.2,104.5,96,26,29.5592,231.96881,140.35088,56.53021,40.93567,424.95127,,38.98635,208.577,89.66862,38.98635,9.74659,85.76998,,5.1,7.7,1070.9,78.02,72,13.9,14.08956,155.56771,51.15083,135.00699,626.68949,7.08063,0.08963,0.02689,10.29828,324.51743,17.44,876.63498,819.63981,4.86394,21.29617,5.65269,5.38977,0.59156,0.59156,0.13146,0.52583,2.56343,121.63642
1851412,Golegã,950.03203,34.59321,3.52338,2.24215,7.36707,2.24215,999.35939,0.64061,0,163.99744,420.56374,279.30814,105.70147,30.42921,1.3,27.3,51.28205,196.28647,100.79576,364.72149,84.88064,202.0336,7.95756,12.82051,45.09284,103.44828,148.54111,295.75597,132.18391,254.19982,282.49337,717.50663,188.32891,3.53669,748.4527,155.6145,592.8382,407.1618,8.84173,19.45181,35.80902,60.56587,107.42706,177.71883,185.23431,166.22458,128.64721,110.07958,648.69515,160.02294,19.1,1.12,41.4,237.55,1.59,56.69,30.68,0.4415,112.59259,99.81481,494.44444,293.14815,48.36,2.09,64.05,664.8318,163.30275,28.74618,143.11927,17.19,18.95,49.33,260.36,52.43,14.72,40.13,6.74,43.24,4.54,46.52,91.07223,0.44863,128.30866,3.58905,12.11306,64.15433,190.21983,48.00359,39.47959,18.84253,14.80485,4.03769,26.9179,28.71243,125.61687,56.97622,106.32571,5.83221,18.3939,16.15074,0,19.1,0.18519,0,10,4.8,35,105.3,78.7,2,19.25926,269.23077,144.23077,28.84615,48.07692,509.61538,0,67.30769,96.15385,,0,,,,5.8,8.5,1019.9,84.11,70.9,18,36.40892,800.64042,12.33397,8.18311,58.11195,1.66034,6.16698,27.39564,49.09867,380,17.45,853.7037,860.73753,4.12148,8.24295,12.14751,3.2538,0.65076,2.1692,0.21692,2.38612,0.86768,89.81481
1851414,Rio Maior,936.77205,30.57404,4.57571,4.15973,11.43927,12.4792,997.60815,2.39185,0,152.55824,383.42346,276.41431,159.73378,27.87022,1.4,33.7,116.03126,277.05423,156.9974,197.60834,40.49254,211.81624,8.99834,12.31352,43.80772,97.08738,167.06133,311.62681,136.27753,222.82737,131.18636,868.81364,162.20696,6.51196,758.22875,158.18139,581.69548,418.30452,10.30073,18.47028,24.27184,47.3597,118.99124,185.41321,176.17807,179.84845,134.61994,104.54653,690.08906,139.63559,17,1.27,44.9,296.62,1.42,61.59,24.93,0.59144,133.35555,106.50352,520.75795,239.38297,45.34,7.07,77.01,643.86792,176.41509,27.67296,152.04403,17.97,21.26,38.16,179.51,50.68,14.09,39.89,6.83,46.51,5.03,50.98,56.4716,21.55405,216.07932,2.9098,4.84966,76.4091,181.16176,57.01045,42.89255,14.54898,16.27331,5.60405,35.99526,35.24087,67.57194,56.68714,67.89525,13.90236,18.32094,8.51385,0.10777,16.91,0,0,6.90345,14.2,36.1,116.9,150.9,15,31.9463,247.39195,141.57973,59.61252,32.78689,593.14456,,99.85097,99.85097,46.1997,10.43219,5.96125,43.21908,22.35469,5.8,8.8,1129.6,89.83,73.6,16.4,82.89339,236.36164,33.54597,2.60302,547.47764,96.3851,0,0.21997,0.54993,380.21329,16.22,848.98115,809.05114,17.94527,24.22611,7.17811,13.40287,1.62629,17.72095,0.05608,1.28982,5.6079,86.50733
1851415,Salvaterra de Magos,957.7167,28.58719,2.94145,3.86065,5.33137,1.56264,998.71312,1.28688,0,58.09357,421.45418,308.66808,177.22217,34.562,1.2,24.1,57.16302,325.68807,125.38226,236.0621,74.33545,181.36909,11.76194,12.93813,44.9306,112.56175,170.43049,314.04375,127.61703,205.7163,324.27664,675.72336,146.78899,3.0581,805.10468,107.50412,637.37944,362.62056,13.05575,23.40626,37.6382,57.75112,116.20795,161.49141,173.37097,164.07904,148.43566,104.56363,716.68212,133.01863,15,1.09,48.9,271.03,2.67,55.8,28.26,2.92706,124.49669,102.92961,503.86449,268.70921,47.23,2.8,88.58,649.66242,184.69617,29.10728,136.53413,16.56,20.52,44.28,215.84,51.12,12.17,35.9,9.28,43.05,7.36,45.55,88.67224,1.16063,149.72145,4.75859,8.24048,89.13649,187.09378,68.70938,40.15785,21.35562,19.61467,6.96379,30.06035,37.37233,76.13742,55.59424,76.36955,8.00836,20.89136,9.40111,0.58032,23.35,0,0,8.09923,14.8,35.7,108.6,150.2,27,33.55394,304.82759,175.17241,74.48276,77.24138,393.10345,11.03448,37.24138,139.31034,66.2069,34.48276,6.89655,121.37931,70.34483,2,8.1,1044.6,81.18,72.6,13.3,68.46226,406.55106,30.54155,58.82835,396.09724,11.60169,0.36896,3.32062,24.31025,373.02726,17.83,858.33295,788.41799,3.99008,27.76879,10.784,8.8968,1.02448,0.86272,0.05392,0.70096,2.31856,133.19757
1851416,Santarém,897.82463,41.19772,8.94507,8.14715,28.13707,15.74836,994.07862,5.7534,0.16798,198.34537,395.55686,255.7534,131.65631,18.68806,1.6,38.2,72.02467,220.80164,105.36485,346.55704,64.54265,190.70915,8.63309,11.46968,37.78006,101.82939,163.49435,303.06269,125.26208,248.46865,256.03289,743.96711,177.01953,4.111,726.41316,194.69681,522.26105,477.73895,11.30524,20.71942,30.33916,44.111,106.26927,179.97945,212.86742,173.40185,118.06783,102.93936,699.05452,138.54643,16.2,1.46,63.1,288.35,2.15,58.48,26.58,0.36973,128.22611,103.423,505.8641,262.48679,46.83,4.62,106.17,635.384,177.83226,27.59564,159.1881,18.68,21.05,43.08,204.71,52.42,22.23,46.62,5.95,44.69,6.28,48.05,50.50669,8.30247,128.19991,3.25587,8.66876,48.91946,188.75911,43.38448,46.23336,22.05852,23.60506,6.10476,40.86118,39.39604,91.65276,81.43747,127.75223,7.89549,21.28525,11.55834,0.16279,19.84,0.05114,0.03409,7.87563,6.7,38.9,113.5,175,72,28.53636,241.93548,151.13501,48.3871,75.86619,547.19235,17.92115,98.56631,117.6822,30.46595,21.50538,7.16846,64.51613,47.78973,5.2,6.3,1152.1,99.48,72,15.3,77.17088,535.49064,38.04249,6.98592,222.01108,111.21367,0.10859,0.79632,8.14421,401.70809,16.99,850.27786,787.6461,12.83105,23.29638,6.45562,10.74601,1.24301,2.7667,0.22053,4.6713,3.32805,124.81675
1861201,Alter do Chão,971.26641,18.09152,1.41894,2.48315,6.38524,0.35474,998.58106,1.41894,0,241.92976,361.4757,284.14331,105.71125,6.73998,1.6,29.1,30.42122,234.00936,109.20437,351.01404,81.90328,193.44774,18.72075,20.28081,43.68175,102.96412,141.96568,274.57098,129.48518,268.33073,344.77379,655.22621,293.29173,3.12012,739.46958,175.50702,333.85335,666.14665,21.06084,38.22153,49.922,54.60218,121.68487,180.96724,175.50702,139.62559,109.9844,108.42434,426.05517,384.18079,19,1.07,8.3,136.42,3.18,47.67,36.57,4.65839,110.38108,85.08541,447.10907,357.42444,51.94,3.02,8.41,664.81069,164.81069,30.06682,140.3118,17.04,20.74,67.16,323.81,59.83,11.01,31.09,11.23,36.66,7.26,38.22,150.72464,2.89855,46.37681,0.96618,32.85024,45.41063,99.51691,12.56039,52.17391,4.83092,10.62802,0,23.18841,28.01932,188.4058,91.78744,166.18357,7.72947,20.28986,15.45894,0,15.77,0,0,10.18397,8.6,34.6,100.4,224.4,13,30.88042,340.42553,212.76596,117.02128,42.55319,414.89362,0,63.82979,127.65957,31.91489,53.19149,,,,4.8,5.4,981.7,73.57,57.8,33.6,9.63902,203.44132,257.90593,304.91341,198.71848,14.05806,0.33143,0,10.99235,410.9724,17.51,863.0092,853.44499,10.65855,14.46517,6.0906,4.18729,0,0,0,0,4.18729,92.31275
1861202,Arronches,908.22785,67.35986,9.49367,10.39783,4.06872,0.45208,997.7396,2.2604,0,301.08499,317.81193,231.91682,136.98011,12.20615,1.4,42,37.00516,246.12737,92.9432,443.20138,51.63511,129.08778,12.90878,18.07229,48.19277,91.22203,154.90534,318.41652,130.80895,225.47332,317.55594,682.44406,240.96386,2.58176,701.37694,220.30981,464.71601,535.28399,11.18761,39.58692,54.21687,74.87091,131.66954,181.58348,165.23236,123.92427,110.15491,107.57315,459.47015,380.78292,16,1.15,8.1,140.51,1.98,56.97,30.9,,106.84833,84.97669,493.00825,315.16673,50.51,2.12,8.86,689.61202,168.9612,32.54068,108.88611,14.14,18.49,54.53,294.97,62.91,11.72,32.49,12.61,42.99,4.67,45.89,121.6098,5.24934,71.74103,3.49956,4.37445,62.11724,110.23622,15.74803,48.99388,8.74891,15.74803,2.62467,22.74716,37.6203,167.10411,41.99475,220.47244,5.24934,18.3727,15.74803,0,16.67,0,0,10.03944,8.6,33.3,108.5,10.7,10,19.72033,272.72727,127.27273,,72.72727,454.54545,0,,181.81818,,0,,,54.54545,4.7,2.1,949.8,75.87,64,24.9,7.5004,194.40648,325.53631,343.55633,84.53838,15.79533,0.38138,0,28.2854,389.02833,17.56,880.24381,836.65988,4.48065,7.33198,1.62933,2.85132,0.40733,0,0,0,0.81466,128.36142
